NOM_USUEL;AAAAMMJJ;TN;TX
PARIS-MONTSOURIS;20101010;12,4;20,1
PARIS-MONTSOURIS;20101011;10;20,6
PARIS-MONTSOURIS;20101012;7,6;17,5
PARIS-MONTSOURIS;20101013;5,6;14,4
PARIS-MONTSOURIS;20101014;6,7;15
PARIS-MONTSOURIS;20101015;10,4;13,2
PARIS-MONTSOURIS;20101016;9;14,3
PARIS-MONTSOURIS;20101017;4,1;8,3
PARIS-MONTSOURIS;20101018;4;13,5
PARIS-MONTSOURIS;20101019;10,2;13,6
PARIS-MONTSOURIS;20101020;6,9;11,7
PARIS-MONTSOURIS;20101021;2,1;11,6
PARIS-MONTSOURIS;20101022;2,6;11,5
PARIS-MONTSOURIS;20101023;1,8;12,4
PARIS-MONTSOURIS;20101024;6,5;11,7
PARIS-MONTSOURIS;20101025;5,3;12,3
PARIS-MONTSOURIS;20101026;3,2;13
PARIS-MONTSOURIS;20101027;8,4;14,7
PARIS-MONTSOURIS;20101028;9,5;14,6
PARIS-MONTSOURIS;20101029;8,4;15,6
PARIS-MONTSOURIS;20101030;10,8;15,5
PARIS-MONTSOURIS;20101031;9,2;17,4
PARIS-MONTSOURIS;20101101;9;14,6
PARIS-MONTSOURIS;20101102;6,1;13,7
PARIS-MONTSOURIS;20101103;12,1;16,3
PARIS-MONTSOURIS;20101104;14,5;17,6
PARIS-MONTSOURIS;20101105;11,7;18,1
PARIS-MONTSOURIS;20101106;10,6;13,1
PARIS-MONTSOURIS;20101107;6,7;9
PARIS-MONTSOURIS;20101108;3,6;8,1
PARIS-MONTSOURIS;20101109;5,8;9,9
PARIS-MONTSOURIS;20101110;7,3;9,6
PARIS-MONTSOURIS;20101111;2,2;14,8
PARIS-MONTSOURIS;20101112;10,8;15,3
PARIS-MONTSOURIS;20101113;13,8;15,4
PARIS-MONTSOURIS;20101114;11,9;13,6
PARIS-MONTSOURIS;20101115;7,1;11,1
PARIS-MONTSOURIS;20101116;6,3;11,9
PARIS-MONTSOURIS;20101117;1,9;6,9
PARIS-MONTSOURIS;20101118;5,4;8,4
PARIS-MONTSOURIS;20101119;5,2;7,9
PARIS-MONTSOURIS;20101120;6,2;11,1
PARIS-MONTSOURIS;20101121;4,6;7
PARIS-MONTSOURIS;20101122;4,5;5,4
PARIS-MONTSOURIS;20101123;3,1;7
PARIS-MONTSOURIS;20101124;4,1;8,2
PARIS-MONTSOURIS;20101125;2,2;5,2
PARIS-MONTSOURIS;20101126;0,4;3,7
PARIS-MONTSOURIS;20101127;-0,9;4,1
PARIS-MONTSOURIS;20101128;-0,6;1,6
PARIS-MONTSOURIS;20101129;-1,7;1,4
PARIS-MONTSOURIS;20101130;-3,8;0
PARIS-MONTSOURIS;20101201;-2,4;-1,1
PARIS-MONTSOURIS;20101202;-2,7;-0,6
PARIS-MONTSOURIS;20101203;-1,6;0,5
PARIS-MONTSOURIS;20101204;-3,2;3,1
PARIS-MONTSOURIS;20101205;1,6;4,3
PARIS-MONTSOURIS;20101206;1,5;2,5
PARIS-MONTSOURIS;20101207;0,6;1,5
PARIS-MONTSOURIS;20101208;0,3;2,4
PARIS-MONTSOURIS;20101209;0,8;4,3
PARIS-MONTSOURIS;20101210;-0,6;5,8
PARIS-MONTSOURIS;20101211;5;7,1
PARIS-MONTSOURIS;20101212;5,3;7,8
PARIS-MONTSOURIS;20101213;-1,2;1,9
PARIS-MONTSOURIS;20101214;-2;2,3
PARIS-MONTSOURIS;20101215;-2,9;3,6
PARIS-MONTSOURIS;20101216;1,6;5
PARIS-MONTSOURIS;20101217;-0,4;2,8
PARIS-MONTSOURIS;20101218;-1,8;1,3
PARIS-MONTSOURIS;20101219;-1,5;6,2
PARIS-MONTSOURIS;20101220;0;4,5
PARIS-MONTSOURIS;20101221;1,1;5,5
PARIS-MONTSOURIS;20101222;1,3;3,4
PARIS-MONTSOURIS;20101223;-0,3;0,7
PARIS-MONTSOURIS;20101224;-0,2;0,8
PARIS-MONTSOURIS;20101225;-2;1
PARIS-MONTSOURIS;20101226;-3,1;3,1
PARIS-MONTSOURIS;20101227;-2,3;0,4
PARIS-MONTSOURIS;20101228;-1,4;3,4
PARIS-MONTSOURIS;20101229;2,5;7
PARIS-MONTSOURIS;20101230;1,9;5,1
PARIS-MONTSOURIS;20101231;0,6;1,9
PARIS-MONTSOURIS;20110101;-0,3;3,5
PARIS-MONTSOURIS;20110102;2,1;4,5
PARIS-MONTSOURIS;20110103;1,8;4,3
PARIS-MONTSOURIS;20110104;-0,7;0,9
PARIS-MONTSOURIS;20110105;-1,3;9,9
PARIS-MONTSOURIS;20110106;3,6;12,5
PARIS-MONTSOURIS;20110107;10,7;12,2
PARIS-MONTSOURIS;20110108;10,5;13,1
PARIS-MONTSOURIS;20110109;5,1;8,4
PARIS-MONTSOURIS;20110110;2,4;7,9
PARIS-MONTSOURIS;20110111;1,1;10,4
PARIS-MONTSOURIS;20110112;5,5;12,6
PARIS-MONTSOURIS;20110113;12;14,8
PARIS-MONTSOURIS;20110114;9,6;12,7
PARIS-MONTSOURIS;20110115;6,9;11,4
PARIS-MONTSOURIS;20110116;7,7;12,8
PARIS-MONTSOURIS;20110117;3,5;10,3
PARIS-MONTSOURIS;20110118;7,1;9,5
PARIS-MONTSOURIS;20110119;2,9;6,1
PARIS-MONTSOURIS;20110120;3,1;5,5
PARIS-MONTSOURIS;20110121;0;2,8
PARIS-MONTSOURIS;20110122;0,3;5,4
PARIS-MONTSOURIS;20110123;4;6,4
PARIS-MONTSOURIS;20110124;5,1;6,6
PARIS-MONTSOURIS;20110125;3,1;7,1
PARIS-MONTSOURIS;20110126;4,4;5,5
PARIS-MONTSOURIS;20110127;2,5;4,5
PARIS-MONTSOURIS;20110128;-0,2;2,1
PARIS-MONTSOURIS;20110129;-0,6;1,4
PARIS-MONTSOURIS;20110130;-3;2
PARIS-MONTSOURIS;20110131;-3,6;-0,3
PARIS-MONTSOURIS;20110201;-3,9;0,5
PARIS-MONTSOURIS;20110202;-0,8;4,8
PARIS-MONTSOURIS;20110203;2,6;8,9
PARIS-MONTSOURIS;20110204;4,7;10,7
PARIS-MONTSOURIS;20110205;9,5;11,5
PARIS-MONTSOURIS;20110206;8,2;10,1
PARIS-MONTSOURIS;20110207;2,7;14,8
PARIS-MONTSOURIS;20110208;7,3;11,7
PARIS-MONTSOURIS;20110209;6,2;8,2
PARIS-MONTSOURIS;20110210;3,6;13
PARIS-MONTSOURIS;20110211;11,1;17,4
PARIS-MONTSOURIS;20110212;7,5;11,3
PARIS-MONTSOURIS;20110213;2,8;9,8
PARIS-MONTSOURIS;20110214;6,9;9,8
PARIS-MONTSOURIS;20110215;4,3;9,1
PARIS-MONTSOURIS;20110216;3,3;10,7
PARIS-MONTSOURIS;20110217;3,9;7,7
PARIS-MONTSOURIS;20110218;2,8;5,8
PARIS-MONTSOURIS;20110219;1,3;7,5
PARIS-MONTSOURIS;20110220;5,8;7,5
PARIS-MONTSOURIS;20110221;4,3;9,2
PARIS-MONTSOURIS;20110222;2,2;8,1
PARIS-MONTSOURIS;20110223;1,9;9,1
PARIS-MONTSOURIS;20110224;5;13,1
PARIS-MONTSOURIS;20110225;8;12,3
PARIS-MONTSOURIS;20110226;8,2;12
PARIS-MONTSOURIS;20110227;5,5;9,4
PARIS-MONTSOURIS;20110228;3,4;6,1
PARIS-MONTSOURIS;20110301;2,6;9,2
PARIS-MONTSOURIS;20110302;2,6;9,7
PARIS-MONTSOURIS;20110303;1;9,1
PARIS-MONTSOURIS;20110304;1,5;10,1
PARIS-MONTSOURIS;20110305;1,5;9,4
PARIS-MONTSOURIS;20110306;1,4;8,9
PARIS-MONTSOURIS;20110307;1;9,6
PARIS-MONTSOURIS;20110308;0,4;16
PARIS-MONTSOURIS;20110309;6,1;12,8
PARIS-MONTSOURIS;20110310;4;12,5
PARIS-MONTSOURIS;20110311;8,8;12,7
PARIS-MONTSOURIS;20110312;5,3;15
PARIS-MONTSOURIS;20110313;8,9;12,5
PARIS-MONTSOURIS;20110314;9,2;15,2
PARIS-MONTSOURIS;20110315;8,9;20,8
PARIS-MONTSOURIS;20110316;9,9;17,3
PARIS-MONTSOURIS;20110317;7,1;8,8
PARIS-MONTSOURIS;20110318;6,3;12,8
PARIS-MONTSOURIS;20110319;5,9;9,5
PARIS-MONTSOURIS;20110320;3,3;13,7
PARIS-MONTSOURIS;20110321;4,4;15,3
PARIS-MONTSOURIS;20110322;6,1;17,8
PARIS-MONTSOURIS;20110323;7,6;19,3
PARIS-MONTSOURIS;20110324;8,4;20,5
PARIS-MONTSOURIS;20110325;7,9;21,5
PARIS-MONTSOURIS;20110326;11,8;19,3
PARIS-MONTSOURIS;20110327;10;16,4
PARIS-MONTSOURIS;20110328;8,7;17,8
PARIS-MONTSOURIS;20110329;7,4;17,2
PARIS-MONTSOURIS;20110330;9,9;14,8
PARIS-MONTSOURIS;20110331;9,9;16,5
PARIS-MONTSOURIS;20110401;12,5;15,8
PARIS-MONTSOURIS;20110402;9,5;24,7
PARIS-MONTSOURIS;20110403;9,6;12,7
PARIS-MONTSOURIS;20110404;8,7;15
PARIS-MONTSOURIS;20110405;6,7;19,3
PARIS-MONTSOURIS;20110406;9,2;24,6
PARIS-MONTSOURIS;20110407;13,3;24,2
PARIS-MONTSOURIS;20110408;11,8;21,5
PARIS-MONTSOURIS;20110409;9,9;23,6
PARIS-MONTSOURIS;20110410;11;26,8
PARIS-MONTSOURIS;20110411;13;21,7
PARIS-MONTSOURIS;20110412;8,9;14,2
PARIS-MONTSOURIS;20110413;5,5;14,3
PARIS-MONTSOURIS;20110414;8,9;15,6
PARIS-MONTSOURIS;20110415;10,4;16,9
PARIS-MONTSOURIS;20110416;7,9;18,6
PARIS-MONTSOURIS;20110417;7,9;19,2
PARIS-MONTSOURIS;20110418;9,8;23,4
PARIS-MONTSOURIS;20110419;11,7;25,3
PARIS-MONTSOURIS;20110420;13,4;25,7
PARIS-MONTSOURIS;20110421;11,7;24,7
PARIS-MONTSOURIS;20110422;13,7;25,8
PARIS-MONTSOURIS;20110423;15,2;27,4
PARIS-MONTSOURIS;20110424;13,6;25,5
PARIS-MONTSOURIS;20110425;14,4;25,8
PARIS-MONTSOURIS;20110426;12,1;23,1
PARIS-MONTSOURIS;20110427;11,2;19,9
PARIS-MONTSOURIS;20110428;9;11,9
PARIS-MONTSOURIS;20110429;11,1;17,7
PARIS-MONTSOURIS;20110430;10,4;23,2
PARIS-MONTSOURIS;20110501;12;24,1
PARIS-MONTSOURIS;20110502;14,1;18,3
PARIS-MONTSOURIS;20110503;6,9;18,3
PARIS-MONTSOURIS;20110504;7,2;20,6
PARIS-MONTSOURIS;20110505;8,8;22,2
PARIS-MONTSOURIS;20110506;10,2;26,8
PARIS-MONTSOURIS;20110507;15,1;27,8
PARIS-MONTSOURIS;20110508;16,7;25,6
PARIS-MONTSOURIS;20110509;14,8;26,3
PARIS-MONTSOURIS;20110510;16;24,6
PARIS-MONTSOURIS;20110511;13,5;23,3
PARIS-MONTSOURIS;20110512;11,5;19,5
PARIS-MONTSOURIS;20110513;9,6;22,3
PARIS-MONTSOURIS;20110514;10,8;19,2
PARIS-MONTSOURIS;20110515;10,4;17,3
PARIS-MONTSOURIS;20110516;9,5;19,1
PARIS-MONTSOURIS;20110517;11,2;22,4
PARIS-MONTSOURIS;20110518;12,4;25,9
PARIS-MONTSOURIS;20110519;13;24,5
PARIS-MONTSOURIS;20110520;14,3;21,7
PARIS-MONTSOURIS;20110521;10,7;25,8
PARIS-MONTSOURIS;20110522;15,8;22,1
PARIS-MONTSOURIS;20110523;11;27,2
PARIS-MONTSOURIS;20110524;12,9;19,4
PARIS-MONTSOURIS;20110525;9,8;25,5
PARIS-MONTSOURIS;20110526;13,4;18,9
PARIS-MONTSOURIS;20110527;11,8;17,1
PARIS-MONTSOURIS;20110528;9;22,3
PARIS-MONTSOURIS;20110529;11,6;27,2
PARIS-MONTSOURIS;20110530;13,6;29,6
PARIS-MONTSOURIS;20110531;11,8;18,2
PARIS-MONTSOURIS;20110601;9,8;22,2
PARIS-MONTSOURIS;20110602;11,9;26,3
PARIS-MONTSOURIS;20110603;15,3;28,2
PARIS-MONTSOURIS;20110604;18,9;30,6
PARIS-MONTSOURIS;20110605;18;27,6
PARIS-MONTSOURIS;20110606;15;17,8
PARIS-MONTSOURIS;20110607;14,2;17
PARIS-MONTSOURIS;20110608;12,8;19,9
PARIS-MONTSOURIS;20110609;12,5;19,2
PARIS-MONTSOURIS;20110610;12,5;18,8
PARIS-MONTSOURIS;20110611;9,5;17,6
PARIS-MONTSOURIS;20110612;10,4;21
PARIS-MONTSOURIS;20110613;12,9;24,3
PARIS-MONTSOURIS;20110614;16,3;23,4
PARIS-MONTSOURIS;20110615;17,1;23,8
PARIS-MONTSOURIS;20110616;17,1;21,3
PARIS-MONTSOURIS;20110617;12,5;20
PARIS-MONTSOURIS;20110618;11,4;19,1
PARIS-MONTSOURIS;20110619;11,8;18,4
PARIS-MONTSOURIS;20110620;13,1;22,1
PARIS-MONTSOURIS;20110621;15,2;22,7
PARIS-MONTSOURIS;20110622;13,1;21,8
PARIS-MONTSOURIS;20110623;12,9;20,4
PARIS-MONTSOURIS;20110624;11;20,5
PARIS-MONTSOURIS;20110625;15,6;26,8
PARIS-MONTSOURIS;20110626;17;31
PARIS-MONTSOURIS;20110627;19,7;36,8
PARIS-MONTSOURIS;20110628;21,9;33,9
PARIS-MONTSOURIS;20110629;15,8;22,8
PARIS-MONTSOURIS;20110630;12,3;22,6
PARIS-MONTSOURIS;20110701;12,2;23,3
PARIS-MONTSOURIS;20110702;12,8;22,3
PARIS-MONTSOURIS;20110703;11,8;24,5
PARIS-MONTSOURIS;20110704;14,2;27,6
PARIS-MONTSOURIS;20110705;16,1;31,5
PARIS-MONTSOURIS;20110706;15,7;24,2
PARIS-MONTSOURIS;20110707;12,4;24,2
PARIS-MONTSOURIS;20110708;14,2;24,2
PARIS-MONTSOURIS;20110709;15,6;21
PARIS-MONTSOURIS;20110710;15,8;23,9
PARIS-MONTSOURIS;20110711;14,6;28,2
PARIS-MONTSOURIS;20110712;16,8;24,5
PARIS-MONTSOURIS;20110713;14,3;20,1
PARIS-MONTSOURIS;20110714;11,8;22,5
PARIS-MONTSOURIS;20110715;13,6;27,3
PARIS-MONTSOURIS;20110716;16;20,6
PARIS-MONTSOURIS;20110717;12,8;19,8
PARIS-MONTSOURIS;20110718;13,6;20,5
PARIS-MONTSOURIS;20110719;12,9;16
PARIS-MONTSOURIS;20110720;13;18,1
PARIS-MONTSOURIS;20110721;14,2;21,3
PARIS-MONTSOURIS;20110722;15,5;22,1
PARIS-MONTSOURIS;20110723;12,8;20,1
PARIS-MONTSOURIS;20110724;12,3;21,9
PARIS-MONTSOURIS;20110725;15;24,9
PARIS-MONTSOURIS;20110726;16;22,2
PARIS-MONTSOURIS;20110727;14,4;19,1
PARIS-MONTSOURIS;20110728;15,5;22,4
PARIS-MONTSOURIS;20110729;14,6;23,6
PARIS-MONTSOURIS;20110730;13,4;23,6
PARIS-MONTSOURIS;20110731;12,9;25,3
PARIS-MONTSOURIS;20110801;14;27,4
PARIS-MONTSOURIS;20110802;15,8;29,1
PARIS-MONTSOURIS;20110803;17,9;27,8
PARIS-MONTSOURIS;20110804;17,8;24
PARIS-MONTSOURIS;20110805;17,1;25,5
PARIS-MONTSOURIS;20110806;17,5;21,6
PARIS-MONTSOURIS;20110807;12,8;21,9
PARIS-MONTSOURIS;20110808;13,2;21
PARIS-MONTSOURIS;20110809;13,9;19,7
PARIS-MONTSOURIS;20110810;11,3;24,1
PARIS-MONTSOURIS;20110811;13,3;25,8
PARIS-MONTSOURIS;20110812;17;24,2
PARIS-MONTSOURIS;20110813;16,4;23,9
PARIS-MONTSOURIS;20110814;16,6;22,6
PARIS-MONTSOURIS;20110815;14,2;24
PARIS-MONTSOURIS;20110816;16,7;27,4
PARIS-MONTSOURIS;20110817;16,3;27,7
PARIS-MONTSOURIS;20110818;17,7;25,7
PARIS-MONTSOURIS;20110819;18,3;25,9
PARIS-MONTSOURIS;20110820;16;30,8
PARIS-MONTSOURIS;20110821;22,1;33,2
PARIS-MONTSOURIS;20110822;18,2;27
PARIS-MONTSOURIS;20110823;18,2;27,3
PARIS-MONTSOURIS;20110824;16,3;23,8
PARIS-MONTSOURIS;20110825;17,5;25,8
PARIS-MONTSOURIS;20110826;15,2;17,9
PARIS-MONTSOURIS;20110827;12,2;20,7
PARIS-MONTSOURIS;20110828;13,3;19,6
PARIS-MONTSOURIS;20110829;11,5;20,8
PARIS-MONTSOURIS;20110830;11,3;21,4
PARIS-MONTSOURIS;20110831;11,4;23
PARIS-MONTSOURIS;20110901;15,2;27,2
PARIS-MONTSOURIS;20110902;17,2;29,4
PARIS-MONTSOURIS;20110903;17,2;31,7
PARIS-MONTSOURIS;20110904;17,9;23,3
PARIS-MONTSOURIS;20110905;13,9;20,9
PARIS-MONTSOURIS;20110906;12,7;21,7
PARIS-MONTSOURIS;20110907;13,9;19,3
PARIS-MONTSOURIS;20110908;13,7;19,9
PARIS-MONTSOURIS;20110909;18,6;25,6
PARIS-MONTSOURIS;20110910;17,3;31,4
PARIS-MONTSOURIS;20110911;15,4;19,8
PARIS-MONTSOURIS;20110912;14,8;23,4
PARIS-MONTSOURIS;20110913;16,3;21,1
PARIS-MONTSOURIS;20110914;10,6;20,2
PARIS-MONTSOURIS;20110915;11;21,9
PARIS-MONTSOURIS;20110916;12,3;25,8
PARIS-MONTSOURIS;20110917;13,7;18,7
PARIS-MONTSOURIS;20110918;9,5;17,3
PARIS-MONTSOURIS;20110919;12,3;19,3
PARIS-MONTSOURIS;20110920;13,7;19,4
PARIS-MONTSOURIS;20110921;15,3;20,2
PARIS-MONTSOURIS;20110922;13;20
PARIS-MONTSOURIS;20110923;10,9;20,9
PARIS-MONTSOURIS;20110924;11,3;23,3
PARIS-MONTSOURIS;20110925;13,7;25,8
PARIS-MONTSOURIS;20110926;15,1;26,1
PARIS-MONTSOURIS;20110927;16,6;25,5
PARIS-MONTSOURIS;20110928;15,5;28,4
PARIS-MONTSOURIS;20110929;14,9;28,4
PARIS-MONTSOURIS;20110930;14,7;29,2
PARIS-MONTSOURIS;20111001;15;28,9
PARIS-MONTSOURIS;20111002;15,5;27,7
PARIS-MONTSOURIS;20111003;13,5;28
PARIS-MONTSOURIS;20111004;15,7;21,5
PARIS-MONTSOURIS;20111005;15,2;20
PARIS-MONTSOURIS;20111006;14;19,4
PARIS-MONTSOURIS;20111007;10,1;15,1
PARIS-MONTSOURIS;20111008;10,3;14,9
PARIS-MONTSOURIS;20111009;11,8;17,3
PARIS-MONTSOURIS;20111010;15,1;18,3
PARIS-MONTSOURIS;20111011;15,7;17,7
PARIS-MONTSOURIS;20111012;14,4;17,1
PARIS-MONTSOURIS;20111013;14,8;19,7
PARIS-MONTSOURIS;20111014;10,3;16,7
PARIS-MONTSOURIS;20111015;5,6;16,6
PARIS-MONTSOURIS;20111016;6;17,5
PARIS-MONTSOURIS;20111017;10;17,5
PARIS-MONTSOURIS;20111018;9,8;16
PARIS-MONTSOURIS;20111019;7,8;13,3
PARIS-MONTSOURIS;20111020;6;12,2
PARIS-MONTSOURIS;20111021;3,2;12,5
PARIS-MONTSOURIS;20111022;1,8;11,6
PARIS-MONTSOURIS;20111023;5,4;18,3
PARIS-MONTSOURIS;20111024;7,5;17,7
PARIS-MONTSOURIS;20111025;11,1;16,9
PARIS-MONTSOURIS;20111026;8,2;15,5
PARIS-MONTSOURIS;20111027;8,7;17,3
PARIS-MONTSOURIS;20111028;12,3;17,3
PARIS-MONTSOURIS;20111029;13,7;17,4
PARIS-MONTSOURIS;20111030;11,2;15,8
PARIS-MONTSOURIS;20111031;9,4;17,9
PARIS-MONTSOURIS;20111101;9,8;13,4
PARIS-MONTSOURIS;20111102;9,1;17,1
PARIS-MONTSOURIS;20111103;14,5;17,5
PARIS-MONTSOURIS;20111104;11,5;17,8
PARIS-MONTSOURIS;20111105;13,3;17,4
PARIS-MONTSOURIS;20111106;13,5;15
PARIS-MONTSOURIS;20111107;10,2;11,4
PARIS-MONTSOURIS;20111108;9,2;11
PARIS-MONTSOURIS;20111109;10,5;16,8
PARIS-MONTSOURIS;20111110;8,7;13,8
PARIS-MONTSOURIS;20111111;7,7;9,6
PARIS-MONTSOURIS;20111112;7,8;16,5
PARIS-MONTSOURIS;20111113;8;15
PARIS-MONTSOURIS;20111114;5,4;14
PARIS-MONTSOURIS;20111115;3,5;7,5
PARIS-MONTSOURIS;20111116;2,2;7,6
PARIS-MONTSOURIS;20111117;4,3;13,6
PARIS-MONTSOURIS;20111118;7,3;13,6
PARIS-MONTSOURIS;20111119;5,3;13,4
PARIS-MONTSOURIS;20111120;5,6;13,6
PARIS-MONTSOURIS;20111121;6,6;13
PARIS-MONTSOURIS;20111122;7,5;15
PARIS-MONTSOURIS;20111123;9,1;14,2
PARIS-MONTSOURIS;20111124;8,7;10,2
PARIS-MONTSOURIS;20111125;4,9;10
PARIS-MONTSOURIS;20111126;5,1;9,1
PARIS-MONTSOURIS;20111127;6,1;14
PARIS-MONTSOURIS;20111128;5,3;9,4
PARIS-MONTSOURIS;20111129;5,2;11,5
PARIS-MONTSOURIS;20111130;6,6;12,3
PARIS-MONTSOURIS;20111201;5,7;13,6
PARIS-MONTSOURIS;20111202;7,8;10,5
PARIS-MONTSOURIS;20111203;6,4;12,4
PARIS-MONTSOURIS;20111204;11,5;13,2
PARIS-MONTSOURIS;20111205;4,9;9,7
PARIS-MONTSOURIS;20111206;5,5;10,1
PARIS-MONTSOURIS;20111207;6,9;12,1
PARIS-MONTSOURIS;20111208;5,5;11,8
PARIS-MONTSOURIS;20111209;7,7;9
PARIS-MONTSOURIS;20111210;4,2;8,8
PARIS-MONTSOURIS;20111211;1,1;10
PARIS-MONTSOURIS;20111212;6,2;10,3
PARIS-MONTSOURIS;20111213;6,6;12,4
PARIS-MONTSOURIS;20111214;6,8;9,3
PARIS-MONTSOURIS;20111215;5,2;13,4
PARIS-MONTSOURIS;20111216;4,4;12
PARIS-MONTSOURIS;20111217;3,4;7,9
PARIS-MONTSOURIS;20111218;2,8;5,7
PARIS-MONTSOURIS;20111219;-0,2;8,6
PARIS-MONTSOURIS;20111220;3,2;10
PARIS-MONTSOURIS;20111221;6,2;12
PARIS-MONTSOURIS;20111222;10,2;12,2
PARIS-MONTSOURIS;20111223;8,6;9,5
PARIS-MONTSOURIS;20111224;5,6;8,8
PARIS-MONTSOURIS;20111225;5,4;10,4
PARIS-MONTSOURIS;20111226;6,9;12,6
PARIS-MONTSOURIS;20111227;1,6;4,3
PARIS-MONTSOURIS;20111228;0,7;8,4
PARIS-MONTSOURIS;20111229;4,8;8,9
PARIS-MONTSOURIS;20111230;6,5;11,4
PARIS-MONTSOURIS;20111231;6,4;12,9
PARIS-MONTSOURIS;20120101;12,3;14,3
PARIS-MONTSOURIS;20120102;6;10,4
PARIS-MONTSOURIS;20120103;4,1;12,4
PARIS-MONTSOURIS;20120104;6,5;10,2
PARIS-MONTSOURIS;20120105;8,4;13,4
PARIS-MONTSOURIS;20120106;5,9;8,8
PARIS-MONTSOURIS;20120107;5,1;12
PARIS-MONTSOURIS;20120108;8;9
PARIS-MONTSOURIS;20120109;8;12,2
PARIS-MONTSOURIS;20120110;8,9;11,2
PARIS-MONTSOURIS;20120111;9,2;11,4
PARIS-MONTSOURIS;20120112;4,4;11,3
PARIS-MONTSOURIS;20120113;6,2;9,5
PARIS-MONTSOURIS;20120114;2,1;6,4
PARIS-MONTSOURIS;20120115;0,4;6,3
PARIS-MONTSOURIS;20120116;0,1;5,2
PARIS-MONTSOURIS;20120117;-1,8;5,2
PARIS-MONTSOURIS;20120118;-0,5;10,2
PARIS-MONTSOURIS;20120119;5,8;13,3
PARIS-MONTSOURIS;20120120;7,3;9,8
PARIS-MONTSOURIS;20120121;9,1;13,1
PARIS-MONTSOURIS;20120122;8,2;11,3
PARIS-MONTSOURIS;20120123;6;9,9
PARIS-MONTSOURIS;20120124;5,2;10,1
PARIS-MONTSOURIS;20120125;5,7;11,4
PARIS-MONTSOURIS;20120126;6,6;9,8
PARIS-MONTSOURIS;20120127;2,6;10,5
PARIS-MONTSOURIS;20120128;3,8;5,6
PARIS-MONTSOURIS;20120129;1;3,7
PARIS-MONTSOURIS;20120130;0;1,2
PARIS-MONTSOURIS;20120131;-1,3;1,6
PARIS-MONTSOURIS;20120201;-4,1;-0,9
PARIS-MONTSOURIS;20120202;-7;-1,3
PARIS-MONTSOURIS;20120203;-8,5;-0,9
PARIS-MONTSOURIS;20120204;-6,3;-1,4
PARIS-MONTSOURIS;20120205;-6,4;-2,7
PARIS-MONTSOURIS;20120206;-4,8;0,1
PARIS-MONTSOURIS;20120207;-6,8;-1,5
PARIS-MONTSOURIS;20120208;-6,9;-1,8
PARIS-MONTSOURIS;20120209;-5,6;1,6
PARIS-MONTSOURIS;20120210;-4,4;0,7
PARIS-MONTSOURIS;20120211;-6,5;0,2
PARIS-MONTSOURIS;20120212;-7,2;1,3
PARIS-MONTSOURIS;20120213;-0,6;5
PARIS-MONTSOURIS;20120214;3,5;7,1
PARIS-MONTSOURIS;20120215;4,7;9,3
PARIS-MONTSOURIS;20120216;6,5;8,3
PARIS-MONTSOURIS;20120217;5,2;9,1
PARIS-MONTSOURIS;20120218;7,7;11
PARIS-MONTSOURIS;20120219;3,3;8
PARIS-MONTSOURIS;20120220;0,3;7,5
PARIS-MONTSOURIS;20120221;-0,5;9,7
PARIS-MONTSOURIS;20120222;-0,9;9,9
PARIS-MONTSOURIS;20120223;6,1;12,6
PARIS-MONTSOURIS;20120224;8,9;14,1
PARIS-MONTSOURIS;20120225;9,3;10,9
PARIS-MONTSOURIS;20120226;6,5;11,8
PARIS-MONTSOURIS;20120227;3,7;13,1
PARIS-MONTSOURIS;20120228;8;12,3
PARIS-MONTSOURIS;20120229;7;15
PARIS-MONTSOURIS;20120301;8;11,7
PARIS-MONTSOURIS;20120302;8,6;11,4
PARIS-MONTSOURIS;20120303;6,4;10,8
PARIS-MONTSOURIS;20120304;7,4;11,5
PARIS-MONTSOURIS;20120305;3,8;9
PARIS-MONTSOURIS;20120306;4;7,6
PARIS-MONTSOURIS;20120307;2;7,9
PARIS-MONTSOURIS;20120308;4,4;10,6
PARIS-MONTSOURIS;20120309;3,8;13,3
PARIS-MONTSOURIS;20120310;8,9;12,5
PARIS-MONTSOURIS;20120311;9;13,1
PARIS-MONTSOURIS;20120312;6,7;17,3
PARIS-MONTSOURIS;20120313;7,9;15,8
PARIS-MONTSOURIS;20120314;5;16
PARIS-MONTSOURIS;20120315;5,7;22
PARIS-MONTSOURIS;20120316;8,2;23,5
PARIS-MONTSOURIS;20120317;9,7;12,2
PARIS-MONTSOURIS;20120318;7,5;10,7
PARIS-MONTSOURIS;20120319;5,3;11,6
PARIS-MONTSOURIS;20120320;4,1;14,1
PARIS-MONTSOURIS;20120321;5,4;17,9
PARIS-MONTSOURIS;20120322;9,3;21,4
PARIS-MONTSOURIS;20120323;9,4;22,2
PARIS-MONTSOURIS;20120324;10,1;22
PARIS-MONTSOURIS;20120325;10,2;22,5
PARIS-MONTSOURIS;20120326;9,7;21,9
PARIS-MONTSOURIS;20120327;9,1;21,6
PARIS-MONTSOURIS;20120328;10,4;21,4
PARIS-MONTSOURIS;20120329;9,9;21
PARIS-MONTSOURIS;20120330;9;19,6
PARIS-MONTSOURIS;20120331;6,7;12,6
PARIS-MONTSOURIS;20120401;3,4;13,8
PARIS-MONTSOURIS;20120402;4,6;17,7
PARIS-MONTSOURIS;20120403;7,3;19,2
PARIS-MONTSOURIS;20120404;6,8;13,6
PARIS-MONTSOURIS;20120405;7;12
